time,ecg
15322.6,-109078.71428571428
15324.6,-109104.42857142855
15326.6,-109123.57142857142
15328.6,-109111.14285714284
15330.6,-109089.85714285713
15332.5,-109097.57142857142
15334.5,-109133.99999999999
15336.5,-109160.42857142857
15338.5,-109149.42857142857
15340.5,-109120.14285714286
15342.5,-109116.42857142857
15344.5,-109154.85714285713
15346.5,-109202.85714285713
15348.5,-109215.42857142857
15350.5,-109191.85714285714
15352.5,-109179.71428571428
15354.5,-109208.28571428571
15356.5,-109243.2857142857
15358.5,-109241.42857142855
15360.5,-109224.42857142857
15362.5,-109239.28571428571
15364.5,-109275.85714285714
15366.5,-109292.71428571429
15368.5,-109294.0
15370.5,-109306.85714285713
15372.5,-109317.85714285713
15374.5,-109303.28571428571
15376.5,-109289.85714285713
15378.5,-109315.28571428571
15380.5,-109358.0
15382.5,-109371.57142857142
15384.5,-109365.57142857142
15386.5,-109387.0
15388.5,-109436.85714285713
15390.5,-109471.42857142857
15392.5,-109474.42857142857
15394.5,-109466.42857142857
15396.5,-109462.28571428571
15398.5,-109466.0
15400.5,-109479.71428571428
15402.5,-109489.42857142855
15404.47,-109479.85714285713
15406.45,-109468.99999999999
15408.42,-109489.99999999999
15410.4,-109539.14285714286
15412.4,-109578.28571428571
15414.4,-109582.28571428571
15416.4,-109561.14285714284
15418.4,-109541.2857142857
15420.4,-109538.71428571428
15422.4,-109545.0
15424.4,-109539.14285714286
15426.4,-109516.14285714284
15428.4,-109501.14285714284
15430.4,-109523.14285714286
15432.4,-109571.71428571428
15434.4,-109598.57142857142
15436.4,-109575.28571428571
15438.4,-109529.0
15440.4,-109505.42857142858
15442.4,-109508.85714285713
15444.4,-109499.71428571429
15446.4,-109450.85714285713
15448.4,-109389.71428571426
15450.4,-109365.57142857142
15452.4,-109383.85714285712
15454.4,-109396.5714285714
15456.4,-109366.42857142855
15458.4,-109313.71428571429
15460.4,-109285.14285714284
15462.4,-109294.28571428571
15464.4,-109312.14285714283
15466.4,-109309.85714285713
15468.4,-109294.85714285713
15470.4,-109296.14285714286
15472.4,-109328.42857142858
15474.4,-109380.71428571428
15476.4,-109430.71428571429
15478.4,-109466.71428571428
15480.4,-109499.14285714284
15482.4,-109549.2857142857
15484.38,-109622.0
15486.35,-109692.2857142857
15488.33,-109728.14285714286
15490.3,-109727.0
15492.3,-109720.99999999999
15494.3,-109739.14285714286
15496.3,-109769.42857142858
15498.3,-109778.85714285714
15500.3,-109770.42857142857
15502.3,-109785.14285714284
15504.3,-109841.85714285713
15506.3,-109908.85714285713
15508.3,-109946.71428571429
15510.3,-109955.71428571429
15512.3,-109968.71428571429
15514.3,-110006.57142857142
15516.3,-110050.42857142855
15518.3,-110061.71428571428
15520.3,-110029.42857142855
15522.3,-109986.71428571428
15524.3,-109971.0
15526.3,-109977.14285714286
15528.3,-109965.14285714284
15530.3,-109913.99999999999
15532.3,-109856.28571428571
15534.3,-109845.42857142857
15536.3,-109891.42857142857
15538.3,-109948.85714285713
15540.3,-109976.42857142857
15542.3,-109989.42857142857
15544.3,-110033.42857142857
15546.3,-110114.71428571428
15548.3,-110179.85714285713
15550.3,-110168.99999999999
15552.3,-110072.71428571428
15554.3,-109923.57142857142
15556.3,-109738.28571428571
15558.3,-109492.71428571429
15560.3,-109160.28571428571
15562.3,-108756.85714285713
15564.28,-108337.57142857142
15566.25,-107966.14285714287
15568.22,-107683.28571428572
15570.2,-107491.14285714286
15572.2,-107384.57142857142
15574.2,-107402.14285714284
15576.2,-107601.85714285714
15578.2,-107975.42857142857
15580.2,-108431.99999999999
15582.2,-108884.0
15584.2,-109306.28571428571
15586.2,-109697.71428571428
15588.2,-110022.99999999999
15590.2,-110224.14285714284
15592.2,-110281.0
15594.2,-110238.71428571428
15596.2,-110166.0
15598.2,-110102.99999999999
15600.2,-110052.85714285713
15602.2,-110008.42857142857
15604.2,-109973.85714285713
15606.2,-109965.28571428571
15608.2,-109993.71428571428
15610.2,-110046.57142857142
15612.2,-110092.85714285713
15614.2,-110113.28571428571
15616.2,-110118.42857142857
15618.2,-110131.14285714286
15620.2,-110153.42857142857
15622.2,-110160.14285714284
15624.2,-110129.71428571428
15626.2,-110074.14285714286
15628.2,-110033.57142857142
15630.2,-110034.42857142857
15632.2,-110054.71428571428
15634.2,-110046.85714285713
15636.2,-110000.14285714284
15638.2,-109957.85714285713
15640.2,-109960.2857142857
15642.2,-109986.71428571429
15644.17,-109982.0
15646.15,-109935.28571428571
15648.13,-109900.14285714286
15650.1,-109922.14285714284
15652.1,-109972.14285714284
15654.1,-109984.2857142857
15656.1,-109947.42857142857
15658.1,-109914.28571428571
15660.1,-109923.85714285713
15662.1,-109956.28571428571
15664.1,-109968.85714285713
15666.1,-109949.71428571428
15668.1,-109927.0
15670.1,-109933.57142857142
15672.1,-109966.57142857142
15674.1,-109987.71428571428
15676.1,-109970.85714285713
15678.1,-109933.85714285713
15680.1,-109912.2857142857
15682.1,-109915.57142857143
15684.1,-109923.0
15686.1,-109914.28571428571
15688.1,-109891.85714285714
15690.1,-109876.0
15692.1,-109883.14285714286
15694.1,-109908.14285714284
15696.1,-109926.57142857142
15698.1,-109918.71428571428
15700.1,-109894.57142857142
15702.1,-109887.14285714284
15704.1,-109908.71428571428
15706.1,-109928.85714285713
15708.1,-109914.85714285713
15710.1,-109881.0
15712.1,-109871.71428571426
15714.1,-109900.71428571429
15716.1,-109929.42857142857
15718.1,-109916.28571428571
15720.1,-109874.0
15722.1,-109856.71428571428
15724.08,-109885.85714285714
15726.05,-109916.28571428572
15728.03,-109897.0
15730.0,-109838.85714285713
15732.0,-109791.85714285713
15734.0,-109776.71428571429
15736.0,-109767.71428571429
15738.0,-109733.28571428571
15740.0,-109673.57142857142
15742.0,-109620.14285714284
15744.0,-109604.14285714284
15746.0,-109618.71428571426
15748.0,-109623.57142857142
15750.0,-109595.71428571429
15752.0,-109556.71428571428
15754.0,-109535.28571428571
15756.0,-109524.42857142857
15758.0,-109496.85714285713
15760.0,-109446.14285714286
15762.0,-109388.71428571428
15764.0,-109343.57142857142
15766.0,-109323.42857142857
15768.0,-109326.42857142857
15770.0,-109325.99999999999
15772.0,-109298.28571428571
15774.0,-109263.14285714286
15776.0,-109260.71428571429
15778.0,-109283.14285714284
15780.0,-109278.14285714286
15782.0,-109229.2857142857
15784.0,-109183.85714285714
15786.0,-109183.57142857142
15788.0,-109210.42857142855
15790.0,-109222.42857142857
15792.0,-109212.42857142858
15794.0,-109209.42857142857
15796.0,-109233.57142857142
15798.0,-109270.0
15800.0,-109287.71428571428
15802.0,-109276.14285714286
15803.97,-109255.85714285713
15805.95,-109253.14285714286
15807.92,-109268.0
15809.9,-109276.14285714286
15811.9,-109264.85714285713
15813.9,-109252.71428571428
15815.9,-109264.14285714284
15817.9,-109297.42857142857
15819.9,-109331.85714285713
15821.9,-109354.2857142857
15823.9,-109368.2857142857
15825.9,-109385.85714285713
15827.9,-109420.2857142857
15829.9,-109472.28571428571
15831.9,-109521.28571428571
15833.9,-109543.42857142857
15835.9,-109545.85714285713
15837.9,-109564.57142857142
15839.9,-109617.85714285714
15841.9,-109671.28571428571
15843.9,-109676.57142857143
15845.9,-109639.71428571429
15847.9,-109617.85714285713
15849.9,-109639.71428571429
15851.9,-109668.14285714286
15853.9,-109653.14285714286
15855.9,-109601.57142857142
15857.9,-109570.99999999999
15859.9,-109594.99999999999
15861.9,-109632.71428571428
15863.9,-109629.14285714284
15865.9,-109601.71428571428
15867.9,-109605.42857142858
15869.9,-109634.85714285713
15871.9,-109647.28571428571
15873.9,-109647.0
15875.9,-109664.85714285714
15877.9,-109689.42857142857
15879.9,-109691.57142857142
15881.9,-109684.85714285713
15883.88,-109700.42857142857
15885.85,-109725.2857142857
15887.83,-109716.71428571428
15889.8,-109669.14285714284
15891.8,-109623.71428571429
15893.8,-109609.14285714284
15895.8,-109610.14285714286
15897.8,-109603.0
15899.8,-109585.99999999999
15901.8,-109575.57142857142
15903.8,-109590.42857142857
15905.8,-109623.28571428571
15907.8,-109630.42857142857
15909.8,-109588.71428571429
15911.8,-109542.71428571428
15913.8,-109544.71428571428
15915.8,-109572.71428571428
15917.8,-109566.42857142857
15919.8,-109522.0
15921.8,-109493.57142857142
15923.8,-109511.0
15925.8,-109544.14285714284
15927.8,-109555.0
15929.8,-109547.71428571428
15931.8,-109548.71428571428
15933.8,-109565.42857142855
15935.8,-109587.28571428571
15937.8,-109604.28571428571
15939.8,-109606.57142857142
15941.8,-109586.28571428571
15943.8,-109556.99999999999
15945.8,-109551.28571428571
15947.8,-109578.99999999999
15949.8,-109601.14285714284
15951.8,-109575.71428571428
15953.8,-109523.57142857142
15955.8,-109506.28571428571
15957.8,-109533.85714285714
15959.8,-109548.85714285714
15961.8,-109514.28571428571
15963.78,-109463.0
15965.75,-109442.14285714284
15967.72,-109451.57142857142
15969.7,-109454.28571428571
15971.7,-109421.57142857142
15973.7,-109362.28571428571
15975.7,-109313.28571428571
15977.7,-109297.14285714286
15979.7,-109294.71428571429
15981.7,-109276.0
15983.7,-109240.57142857142
15985.7,-109214.85714285713
15987.7,-109218.14285714284
15989.7,-109243.71428571428
15991.7,-109266.71428571428
15993.7,-109269.14285714286
15995.7,-109257.85714285713
15997.7,-109254.71428571428
15999.7,-109268.42857142857
16001.7,-109281.71428571429
16003.7,-109269.0
16005.7,-109230.14285714286
16007.7,-109200.99999999999
16009.7,-109212.85714285714
16011.7,-109245.42857142857
16013.7,-109249.0
16015.7,-109212.42857142857
16017.7,-109177.71428571428
16019.7,-109182.42857142858
16021.7,-109210.28571428571
16023.7,-109211.99999999999
16025.7,-109170.2857142857
16027.7,-109127.57142857143
16029.7,-109134.42857142857
16031.7,-109179.85714285713
16033.7,-109202.14285714286
16035.7,-109172.42857142857
16037.7,-109131.85714285714
16039.7,-109132.42857142857
16041.7,-109164.57142857142
16043.67,-109172.85714285713
16045.65,-109133.14285714284
16047.63,-109082.99999999999
16049.6,-109063.28571428571
16051.6,-109063.0
16053.6,-109042.14285714283
16055.6,-108990.42857142855
16057.6,-108936.5714285714
16059.6,-108911.71428571429
16061.6,-108916.71428571428
16063.6,-108921.57142857142
16065.6,-108892.2857142857
16067.6,-108824.99999999999
16069.6,-108751.28571428571
16071.6,-108699.85714285713
16073.6,-108662.14285714286
16075.6,-108609.57142857142
16077.6,-108539.71428571429
16079.6,-108487.42857142855
16081.6,-108489.14285714286
16083.6,-108541.57142857143
16085.6,-108600.99999999999
16087.6,-108627.28571428571
16089.6,-108630.42857142855
16091.6,-108658.71428571429
16093.6,-108728.28571428571
16095.6,-108787.57142857143
16097.6,-108783.42857142858
16099.6,-108738.14285714286
16101.6,-108716.42857142855
16103.6,-108733.57142857142
16105.6,-108746.5714285714
16107.6,-108726.71428571429
16109.6,-108694.14285714287
16111.6,-108681.57142857142
16113.6,-108698.0
16115.6,-108727.71428571428
16117.6,-108746.42857142857
16119.6,-108740.57142857142
16121.6,-108724.85714285713
16123.58,-108728.0
16125.55,-108751.42857142858
16127.53,-108759.28571428571
16129.5,-108726.2857142857
16131.5,-108675.57142857142
16133.5,-108648.99999999999
16135.5,-108655.2857142857
16137.5,-108665.99999999999
16139.5,-108652.71428571428
16141.5,-108622.71428571426
16143.5,-108616.99999999999
16145.5,-108663.14285714286
16147.5,-108732.71428571429
16149.5,-108770.14285714286
16151.5,-108767.57142857143
16153.5,-108772.57142857142
16155.5,-108812.99999999999
16157.5,-108851.28571428571
16159.5,-108827.71428571428
16161.5,-108722.28571428571
16163.5,-108558.42857142857
16165.5,-108359.85714285713
16167.5,-108118.57142857142
16169.5,-107802.99999999999
16171.5,-107403.85714285713
16173.5,-106971.28571428571
16175.5,-106583.5714285714
16177.5,-106277.85714285714
16179.5,-106044.14285714284
16181.5,-105893.57142857142
16183.5,-105887.14285714286
16185.5,-106070.85714285714
16187.5,-106413.42857142857
16189.5,-106832.42857142857
16191.5,-107260.14285714286
16193.5,-107665.57142857142
16195.5,-108026.28571428571
16197.5,-108309.57142857142
16199.5,-108487.0
16201.4,-108550.0
16203.4,-108517.14285714286
16205.4,-108438.85714285713
16207.4,-108373.85714285713
16209.4,-108339.85714285713
16211.4,-108305.71428571429
16213.4,-108248.42857142857
16215.4,-108193.28571428571
16217.4,-108180.28571428571
16219.4,-108210.42857142858
16221.4,-108242.14285714287
16223.4,-108237.0
16225.4,-108204.85714285714
16227.4,-108192.14285714286
16229.4,-108219.28571428571
16231.4,-108247.0
16233.4,-108226.0
16235.4,-108169.28571428571
16237.4,-108142.57142857142
16239.4,-108175.28571428571
16241.4,-108215.71428571428
16243.4,-108202.28571428571
16245.4,-108149.28571428572
16247.4,-108120.28571428572
16249.4,-108134.71428571428
16251.4,-108148.71428571426
16253.4,-108126.71428571426
16255.4,-108086.99999999999
16257.4,-108067.85714285713
16259.4,-108076.5714285714
16261.4,-108089.71428571428
16263.4,-108085.57142857142
16265.4,-108063.28571428571
16267.4,-108034.57142857142
16269.4,-108011.0
16271.4,-107994.14285714286
16273.4,-107974.42857142858
16275.4,-107938.42857142858
16277.4,-107886.28571428571
16279.4,-107838.71428571426
16281.3,-107817.2857142857
16283.3,-107813.57142857142
16285.3,-107793.71428571428
16287.3,-107742.71428571429
16289.3,-107690.71428571429
16291.3,-107673.42857142858
16293.3,-107678.2857142857
16295.3,-107659.71428571428
16297.3,-107607.42857142857
16299.3,-107567.57142857142
16301.3,-107582.0
16303.3,-107624.71428571429
16305.3,-107627.14285714284
16307.3,-107566.42857142857
16309.3,-107493.85714285714
16311.3,-107459.57142857142
16313.3,-107446.71428571428
16315.3,-107408.42857142858
16317.3,-107339.71428571429
16319.3,-107278.28571428571
16321.3,-107250.0
16323.3,-107242.85714285713
16325.3,-107229.0
16327.3,-107195.14285714286
16329.3,-107150.85714285713
16331.3,-107117.28571428571
16333.3,-107107.99999999997
16335.3,-107116.57142857142
16337.3,-107121.14285714287
16339.3,-107103.0
16341.3,-107064.85714285714
16343.3,-107027.0
16345.3,-107000.28571428571
16347.3,-106967.71428571429
16349.3,-106903.14285714284
16351.3,-106809.42857142857
16353.3,-106725.42857142855
16355.3,-106681.28571428571
16357.3,-106656.71428571428
16359.3,-106606.85714285714
16361.2,-106528.57142857143
16363.2,-106469.28571428571
16365.2,-106459.57142857142
16367.2,-106468.14285714284
16369.2,-106441.42857142857
16371.2,-106373.0
16373.2,-106315.28571428571
16375.2,-106310.14285714287
16377.2,-106324.14285714286
16379.2,-106294.0
16381.2,-106225.42857142858
16383.2,-106179.85714285713
16385.2,-106168.42857142857
16387.2,-106144.28571428571
16389.2,-106096.71428571429
16391.2,-106061.99999999999
16393.2,-106043.2857142857
16395.2,-106007.71428571428
16397.2,-105957.71428571429
16399.2,-105934.0
16401.2,-105942.14285714287
16403.2,-105938.28571428571
16405.2,-105900.57142857143
16407.2,-105862.42857142857
16409.2,-105852.0
16411.2,-105849.42857142857
16413.2,-105826.57142857143
16415.2,-105785.85714285714
16417.2,-105745.57142857142
16419.2,-105721.28571428571
16421.2,-105717.2857142857
16423.2,-105713.14285714284
16425.2,-105685.28571428571
16427.2,-105648.71428571428
16429.2,-105640.28571428571
16431.2,-105659.28571428571
16433.2,-105666.14285714286
16435.2,-105639.99999999999
16437.2,-105605.42857142857
16439.2,-105597.28571428571
16441.1,-105618.85714285714
16443.1,-105641.57142857142
16445.1,-105639.85714285714
16447.1,-105621.71428571428
16449.1,-105620.28571428571
16451.1,-105653.0
16453.1,-105696.42857142855
16455.1,-105716.42857142855
16457.1,-105711.57142857143
16459.1,-105708.71428571428
16461.1,-105725.99999999999
16463.1,-105757.99999999999
16465.1,-105783.0
16467.1,-105778.42857142858
16469.1,-105747.71428571429
16471.1,-105727.85714285714
16473.1,-105745.14285714287
16475.1,-105773.14285714286
16477.1,-105765.42857142857
16479.1,-105722.0
16481.1,-105689.42857142855
16483.1,-105693.71428571428
16485.1,-105703.14285714284
16487.1,-105673.71428571428
16489.1,-105611.42857142857
16491.1,-105564.14285714286
16493.1,-105558.0
16495.1,-105571.28571428571
16497.1,-105570.57142857142
16499.1,-105549.71428571428
16501.1,-105526.71428571428
16503.1,-105519.71428571428
16505.1,-105528.57142857142
16507.1,-105531.42857142857
16509.1,-105502.99999999999
16511.1,-105448.28571428571
16513.1,-105404.71428571429
16515.1,-105395.71428571428
16517.1,-105396.42857142857
16519.1,-105368.42857142858
16521.0,-105317.42857142857
16523.0,-105287.42857142857
16525.0,-105296.85714285713
16527.0,-105309.14285714284
16529.0,-105279.14285714284
16531.0,-105208.57142857142
16533.0,-105135.99999999999
16535.0,-105085.57142857142
16537.0,-105044.28571428571
16539.0,-104985.0
16541.0,-104902.0
16543.0,-104825.0
16545.0,-104793.14285714286
16547.0,-104806.85714285714
16549.0,-104819.28571428571
16551.0,-104791.71428571428
16553.0,-104742.99999999999
16555.0,-104724.2857142857
16557.0,-104748.0
16559.0,-104768.71428571428
16561.0,-104743.57142857142
16563.0,-104690.85714285714
16565.0,-104665.28571428571
16567.0,-104682.57142857142
16569.0,-104696.71428571426
16571.0,-104663.85714285713
16573.0,-104601.57142857142
16575.0,-104563.57142857142
16577.0,-104571.28571428572
16579.0,-104595.57142857142
16581.0,-104599.14285714284
16583.0,-104574.57142857142
16585.0,-104544.99999999999
16587.0,-104536.14285714286
16589.0,-104545.14285714284
16591.0,-104537.85714285713
16592.97,-104491.14285714286
16594.95,-104426.85714285713
16596.93,-104391.14285714286
16598.9,-104400.28571428571
16600.9,-104419.57142857142
16602.9,-104403.71428571429
16604.9,-104356.71428571429
16606.9,-104328.57142857142
16608.9,-104345.85714285713
16610.9,-104369.71428571428
16612.9,-104347.28571428571
16614.9,-104283.99999999999
16616.9,-104234.85714285713
16618.9,-104231.71428571428
16620.9,-104246.0
16622.9,-104233.42857142855
16624.9,-104193.85714285713
16626.9,-104164.71428571429
16628.9,-104163.0
16630.9,-104161.28571428571
16632.9,-104125.71428571429
16634.9,-104056.57142857142
16636.9,-103984.85714285714
16638.9,-103940.71428571428
16640.9,-103925.57142857142
16642.9,-103911.71428571428
16644.9,-103876.99999999999
16646.9,-103833.5714285714
16648.9,-103810.71428571429
16650.9,-103813.14285714284
16652.9,-103813.42857142857
16654.9,-103784.0
16656.9,-103731.42857142857
16658.9,-103693.85714285713
16660.9,-103699.14285714287
16662.9,-103725.14285714284
16664.9,-103721.71428571428
16666.9,-103677.71428571428
16668.9,-103639.71428571428
16670.9,-103646.85714285713
16672.88,-103674.71428571428
16674.85,-103668.57142857142
16676.82,-103616.57142857142
16678.8,-103561.42857142858
16680.8,-103540.14285714286
16682.8,-103536.57142857142
16684.8,-103506.71428571428
16686.8,-103438.85714285713
16688.8,-103371.57142857142
16690.8,-103348.71428571429
16692.8,-103366.71428571429
16694.8,-103379.00000000001
16696.8,-103354.28571428571
16698.8,-103315.71428571429
16700.8,-103308.85714285713
16702.8,-103340.85714285713
16704.8,-103372.14285714286
16706.8,-103369.14285714286
16708.8,-103344.14285714286
16710.8,-103333.85714285714
16712.8,-103351.85714285713
16714.8,-103371.99999999999
16716.8,-103356.28571428571
16718.8,-103297.57142857142
16720.8,-103230.99999999999
16722.8,-103196.28571428571
16724.8,-103191.0
16726.8,-103175.85714285712
16728.8,-103130.2857142857
16730.8,-103080.71428571428
16732.8,-103060.28571428571
16734.8,-103060.85714285714
16736.8,-103040.42857142858
16738.8,-102972.42857142855
16740.8,-102881.0
16742.8,-102817.85714285714
16744.8,-102799.0
16746.8,-102783.28571428571
16748.8,-102729.71428571428
16750.8,-102655.28571428571
16752.78,-102610.99999999999
16754.75,-102613.42857142857
16756.72,-102622.71428571428
16758.7,-102592.14285714284
16760.7,-102526.85714285714
16762.7,-102479.14285714286
16764.7,-102478.85714285713
16766.7,-102493.28571428571
16768.7,-102474.14285714286
16770.7,-102419.28571428571
16772.7,-102362.71428571429
16774.7,-102328.99999999999
16776.7,-102311.0
16778.7,-102282.85714285714
16780.7,-102231.85714285714
16782.7,-102178.0
16784.7,-102149.42857142857
16786.7,-102142.85714285713
16788.7,-102125.85714285713
16790.7,-102075.28571428571
16792.7,-102002.0
16794.7,-101939.57142857142
16796.7,-101910.2857142857
16798.7,-101900.42857142857
16800.7,-101878.14285714286
16802.7,-101835.85714285713
16804.7,-101800.57142857142
16806.7,-101800.99999999999
16808.7,-101830.42857142857
16810.7,-101847.85714285713
16812.7,-101827.14285714286
16814.7,-101799.42857142855
16816.7,-101815.85714285713
16818.7,-101870.85714285713
16820.7,-101905.14285714286
16822.7,-101892.57142857142
16824.7,-101872.28571428571
16826.7,-101883.71428571428
16828.7,-101912.71428571428
16830.7,-101918.71428571428
16832.68,-101887.42857142855
16834.65,-101843.42857142857
16836.63,-101819.57142857142
16838.6,-101825.5714285714
16840.6,-101842.14285714284
16842.6,-101844.57142857142
16844.6,-101830.57142857142
16846.6,-101821.71428571428
16848.6,-101834.85714285713
16850.6,-101856.42857142855
16852.6,-101851.71428571429
16854.6,-101802.14285714286
16856.6,-101729.85714285716
16858.6,-101676.71428571428
16860.6,-101656.85714285713
16862.6,-101638.42857142857
16864.6,-101587.42857142858
16866.6,-101518.71428571429
16868.6,-101483.14285714286
16870.6,-101504.99999999999
16872.6,-101552.2857142857
16874.6,-101574.5714285714
16876.6,-101564.0
16878.6,-101562.0
16880.6,-101591.57142857142
16882.6,-101603.42857142857
16884.6,-101527.57142857142
16886.6,-101360.42857142858
16888.6,-101145.99999999999
16890.6,-100890.28571428571
16892.6,-100561.14285714284
16894.6,-100158.85714285714
16896.6,-99729.28571428571
16898.6,-99316.85714285714
16900.6,-98947.99999999999
16902.6,-98658.85714285713
16904.6,-98499.85714285713
16906.6,-98495.71428571426
16908.6,-98624.85714285713
16910.6,-98859.57142857142
16912.57,-99196.85714285713
16914.55,-99621.2857142857
16916.53,-100067.99999999999
16918.5,-100456.57142857142
16920.5,-100744.57142857142
16922.5,-100937.14285714286
16924.5,-101058.57142857143
16926.5,-101116.71428571429
16928.5,-101096.71428571428
16930.5,-101005.99999999999
16932.5,-100902.42857142855
16934.5,-100840.99999999999
16936.5,-100812.85714285714
16938.5,-100771.71428571429
16940.5,-100701.71428571426
16942.5,-100630.99999999999
16944.5,-100589.71428571428
16946.5,-100573.28571428571
16948.5,-100546.57142857142
16950.5,-100484.85714285713
16952.5,-100407.28571428571
16954.5,-100358.42857142858
16956.5,-100355.0
16958.5,-100367.28571428571
16960.5,-100358.14285714286
16962.5,-100328.14285714284
16964.5,-100308.42857142855
16966.5,-100317.42857142857
16968.5,-100337.0
16970.5,-100335.71428571428
16972.5,-100304.42857142857
16974.5,-100261.85714285713
16976.5,-100229.28571428571
16978.5,-100210.85714285714
16980.5,-100192.42857142858
16982.5,-100154.57142857143
16984.5,-100098.28571428571
16986.5,-100054.71428571428
16988.5,-100050.28571428571
16990.5,-100062.14285714286
16992.47,-100040.14285714286
16994.45,-99978.57142857143
16996.43,-99928.57142857142
16998.4,-99924.28571428571
17000.4,-99936.42857142855
17002.4,-99917.85714285714
17004.4,-99867.85714285714
17006.4,-99827.0
17008.4,-99819.71428571429
17010.4,-99823.57142857142
17012.4,-99800.14285714284
17014.4,-99742.28571428571
17016.4,-99680.2857142857
17018.4,-99645.14285714284
17020.4,-99636.14285714284
17022.4,-99628.28571428571
17024.4,-99603.85714285714
17026.4,-99571.28571428571
17028.4,-99551.85714285714
17030.4,-99550.71428571428
17032.4,-99552.14285714284
17034.4,-99541.99999999999
17036.4,-99522.28571428571
17038.4,-99506.57142857142
17040.4,-99505.42857142857
17042.4,-99511.0
17044.4,-99495.14285714286
17046.4,-99438.14285714284
17048.4,-99358.42857142857
17050.4,-99295.28571428571
17052.4,-99258.57142857142
17054.4,-99217.2857142857
17056.4,-99145.57142857142
17058.4,-99066.28571428571
17060.4,-99029.71428571428
17062.4,-99046.99999999999
17064.4,-99066.71428571428
17066.4,-99038.71428571428
17068.4,-98980.28571428571
17070.4,-98946.0
17072.38,-98944.85714285714
17074.35,-98930.0
17076.32,-98868.42857142857
17078.3,-98783.85714285713
17080.3,-98724.14285714286
17082.3,-98705.42857142857
17084.3,-98697.28571428571
17086.3,-98662.71428571428
17088.3,-98603.0
17090.3,-98551.57142857142
17092.3,-98528.14285714286
17094.3,-98514.85714285713
17096.3,-98480.14285714284
17098.3,-98416.14285714284
17100.3,-98351.28571428571
17102.3,-98319.28571428572
17104.3,-98314.71428571429
17106.3,-98294.71428571429
17108.3,-98232.85714285713
17110.3,-98152.57142857142
17112.3,-98098.71428571428
17114.3,-98085.28571428571
17116.3,-98079.57142857142
17118.3,-98044.57142857142
17120.3,-97993.14285714286
17122.3,-97975.85714285713
17124.3,-98007.99999999999
17126.3,-98040.2857142857
17128.3,-98019.14285714284
17130.3,-97953.28571428571
17132.3,-97898.28571428571
17134.3,-97887.14285714286
17136.3,-97894.0
17138.3,-97874.14285714284
17140.3,-97826.42857142857
17142.3,-97796.28571428571
17144.3,-97814.85714285714
17146.3,-97857.71428571429
17148.3,-97875.57142857143
17150.3,-97853.57142857143
17152.28,-97821.2857142857
17154.25,-97810.57142857142
17156.22,-97819.0
17158.2,-97821.57142857142
17160.2,-97805.14285714284
17162.2,-97782.42857142855
17164.2,-97776.42857142857
17166.2,-97798.0
17168.2,-97832.14285714286
17170.2,-97848.0
17172.2,-97829.28571428571
17174.2,-97796.0
17176.2,-97783.85714285714
17178.2,-97796.57142857142
17180.2,-97797.0
17182.2,-97762.14285714286
17184.2,-97725.42857142855
17186.2,-97736.42857142857
17188.2,-97792.28571428571
17190.2,-97838.85714285714
17192.2,-97839.28571428571
17194.2,-97819.14285714286
17196.2,-97829.71428571429
17198.2,-97877.85714285713
17200.2,-97916.2857142857
17202.2,-97910.42857142857
17204.2,-97885.57142857143
17206.2,-97890.14285714286
17208.2,-97929.57142857142
17210.2,-97960.85714285714
17212.2,-97947.00000000001
17214.2,-97901.14285714286
17216.2,-97869.57142857142
17218.2,-97877.57142857142
17220.2,-97902.71428571428
17222.2,-97908.71428571429
17224.2,-97892.42857142855
17226.2,-97883.99999999997
17228.2,-97905.28571428571
17230.2,-97940.42857142855
17232.18,-97948.99999999999
17234.15,-97910.85714285713
17236.13,-97851.14285714286
17238.1,-97812.14285714284
17240.1,-97802.99999999999
17242.1,-97792.0
17244.1,-97749.42857142858
17246.1,-97689.57142857142
17248.1,-97656.57142857143
17250.1,-97666.57142857142
17252.1,-97681.57142857142
17254.1,-97660.28571428572
17256.1,-97617.28571428571
17258.1,-97602.0
17260.1,-97629.28571428572
17262.1,-97662.42857142857
17264.1,-97664.57142857142
17266.1,-97641.71428571429
17268.1,-97625.85714285714
17270.1,-97629.28571428571
17272.1,-97626.85714285713
17274.1,-97585.85714285714
17276.1,-97506.42857142858
17278.1,-97426.57142857143
17280.1,-97382.28571428571
17282.1,-97366.85714285713
17284.1,-97341.42857142855
17286.1,-97288.71428571426
17288.1,-97236.42857142855
17290.1,-97219.42857142855
17292.1,-97233.28571428571
17294.1,-97242.2857142857
17296.1,-97224.42857142857
17298.1,-97196.57142857143
17300.1,-97190.57142857142
17302.1,-97210.85714285714
17304.1,-97227.85714285713
17306.1,-97217.99999999999
17308.1,-97192.57142857143
17310.1,-97180.0
17312.07,-97193.0
17314.05,-97219.0
17316.03,-97233.42857142855
17318.0,-97222.14285714284
17320.0,-97199.14285714284
17322.0,-97194.71428571426
17324.0,-97214.85714285713
17326.0,-97225.85714285713
17328.0,-97197.71428571428
17330.0,-97150.42857142857
17332.0,-97131.0
17334.0,-97149.85714285714
17336.0,-97164.57142857142
17338.0,-97136.71428571428
17340.0,-97086.42857142855
17342.0,-97065.85714285713
17344.0,-97086.0
17346.0,-97103.85714285714
17348.0,-97082.14285714286
17350.0,-97032.2857142857
17352.0,-96989.99999999999
17354.0,-96972.71428571428
